Partlist exported from /home/alexios/eagle/CFT/cft-processor.sch at 14 Aug 2012 00:20:20

Qty Value          Device           Parts                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Order Code                                                                                                                         Description Override                                            Notes                                                                                  
1                  PINHD-1X9        JP33                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
1                  PINHD-2X20       JP3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               RS 670-1825 (£0.972@5), Farnell 1099261 (£1.07)                                                                                    2×20-pin shrouded/keyed header                                                                                                                         
2                  TAC_SWITCHPTH    S1, S48                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           Farnell 1813689 (£0.185)                                                                                                           Tactile switch                                                                                                                                         
1                  VG96-3K          EXP1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              Farnell 1656159 (£1.84)                                                                                                            96-pin (A+B+C) DIN-41612 Bauform ‘C’ plug                       Right angle through hole                                                               
2   0.01uF         C-EU025-024X044  C6, C10                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           Farnell US 1694335 (£0.016@10), Farnell 9411852 (£0.059@25)                                                                        10nF Ceramic Capacitor                                                                                                                                 
132 0.1uF          C-EU025-024X044  C1, C2, C3, C5, C8, C11, C12, C13, C14, C15, C16, C18, C19, C20, C21, C22, C23, C28, C29, C30, C31, C33, C34, C35, C36, C37, C38, C39, C40, C42, C43, C44, C46, C47, C48, C49, C51, C52, C53, C54, C55, C57, C58, C59, C60, C61, C63, C64, C65, C66, C67, C68, C69, C70, C71, C73, C74, C75, C76, C77, C78, C79, C80, C82, C83, C84, C85, C86, C87, C88, C89, C91, C92, C93, C94, C95, C96, C97, C98, C99, C100, C102, C103, C104, C105, C107, C108, C109, C110, C112, C113, C114, C115, C116, C121, C122, C123, C128, C129, C130, C131, C132, C133, C134, C135, C136, C137, C138, C139, C140, C141, C142, C144, C145, C146, C147, C148, C149, C150, C151, C152, C153, C154, C155, C373, C374, C375, C376, C377, C381, C383, C386 Farnell US 1694337 (£0.019@100), RS 721-5240 (£0.051@50), Farnell 1694337 (£0.019@100)                                             0.1μF ceramic capacitor                                                                                                                                
1   1k             R-EU_0204/7      R8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                RS 131-255 (£0.014@10), Farnell 9339051 (£0.011@50)                                                                                1kΩ resistor, 0.25W                                                                                                                                    
2   1k             R-EU_0207/7      R230, R231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        Farnell 9339051 (£0.011@50)                                                                                                        1kΩ, ¼W resistor                                                                                                                                       
29  1uF            C-EU025-024X044  C7, C17, C24, C25, C26, C27, C32, C41, C45, C50, C56, C62, C72, C81, C90, C101, C106, C111, C117, C118, C119, C120, C124, C125, C126, C127, C143, C156, C380                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      Farnell US 1600879 (£0.041@25), Farnell 3322210 (£0.148), RS 538-1578 (£0.292), Farnell 1100398 (£0.38)                            1μF capacitor                                                                                                                                          
1   1uF            CPOL-EUE2.5-5    C387                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              Farnell 1236655 (£0.034)                                                                                                           1 μF electrolytic capacitor                                     Through hole                                                                           
3   3k9            R-EU_0207/7      R223, R224, R225                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  Farnell 9339485 (£0.011@50)                                                                                                        3.9kΩ, ¼W Resistor                                                                                                                                     
1   4k7            G03R             RN4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Farnell 9356347 (£0.24@5)                                                                                                          3×4.7kΩ resistor network                                                                                                                               
1   4k7            G04R             RN2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Farnell 1973120 (£0.065@10)                                                                                                                                                                        Using 5-element (G05R) part.                                                           
1   4k7            G05R             RN3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Farnell 1973120 (£0.065@10)                                                                                                        5×4.7kΩ resistor network                                                                                                                               
1   4k7            G06R             RN11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              Farnell 1973129 (£0.085@10)                                                                                                        7×4.7kΩ resistor network                                                                                                                               
5   4k7            G08R             RN1, RN5, RN9, RN10, RN16                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         Farnell US 1602072 (£0.036@10), RS 522-4289 (£0.31@25)                                                                             8×4.7kΩ resistor network                                                                                                                               
23  4k7            R-EU_0204/7      R3, R4, R5, R6, R9, R12, R13, R14, R15, R16, R17, R18, R19, R20, R21, R22, R23, R24, R27, R28, R29, R30, R31                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      RS 131-334 (£0.014@10), Farnell 9339540 (£0.011@50)                                                                                4.7kΩ resistor, 0.25W                                                                                                                                  
2   4k7            R-EU_0207/7      R232, R233                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        Farnell 9339540 (£0.011@50)                                                                                                                                                                        4.7kΩ, ¼W Resistor                                                                     
1   4k7            TRIM_EU-CT6      RV2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Farnell 1227523 (£0.23)                                                                                                            4.7kΩ linear potentiometer                                                                                                                             
7   10k            8R-N             RN6, RN7, RN8, RN12, RN13, RN14, RN15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             RS 707-7622 (£0.014@10), Farnell 9339418 (£0.011@50)                                                                               8×10kΩ resistor, DIL packaged                                   Discretes used for prototyping                                                         
2   10uF           CPOL-EUE2.5-5    C4, C9                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Farnell 1902928 (£0.033), RS 440-6547 (£0.026@50)                                                                                  10 µF electrolytic capacitor                                                                                                                           
1   14.7456        CRYSTALHC49U-V   XTAL5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Farnell 1611751 (£0.175), Farnell US 1701136 (£0.118)                                                                              14.7456 MHz Crystal                                             RS-232C rate                                                                           
1   16.000MHz      XO2-08-14-SOCKET XTAL1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             RS 547-5487 (£1.43), Farnell 7942710 (£1.54)                                                                                       16 MHz Crystal                                                  May need to reduce frequency. 4 MHz: RS 547-5392. 10 MHz: 547-5421. 12 MHz: RS 547-5459
10  22-23-2081     22-23-2081       CON1, CON2, CON3, CON4, CON5, CON6, CON7, CON8, CON9, CON10                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       Farnell 1756826 (£0.122@10) + Farnell 3991271 (£0.179@10)                                                                          8x1 pin 2.54mm centre header                                    Molex KK® series header                                                                
2   22pF           C-EU025-024X044  C384, C385                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        Farnell 9411674 (£0.035@25)                                                                                                        22 pF ceramic capacitor                                                                                                                                
9   29F040         29F040PLCC32     IC13, IC14, IC15, IC105, IC106, IC107, IC110, IC111, IC112                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        Farnell 8749493 (£2.84@1), Farnell 8749493 (£2.33@10), Farnell 1565992 (£1.18@10)                                                  29x040 4 MBit (512k x 8) Flash RAM                              Socket: Farnell 1103872 (£0.48@10)                                                     
3   33pF           C-EU025-024X044  C378, C379, C382                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  Farnell 9411682 (£0.04@25)                                                                                                         33pF ceramic capacitor                                                                                                                                 
1   50k            R-EU_R0805       R10                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               RS 131-457 (£0.014@10), Farnell 9339558 (£0.011@50)                                                                                50 kΩ resistor, ¼W                                              Actually 47kΩ (cheaper)                                                                
3   74HC00N        74HC00N          IC11, IC33, IC95                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  RS 169-6012 (£0.26), Farnell 9590889 (£0.38)                                                                                       74HC00 4× NAND gate                                                                                                                                    
4   74HC04N        74HC04N          IC24, IC52, IC66, IC91                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Farnell US 2374080 (£0.086), Farnell 9590951 (£0.38), Farnell 9590951 (£0.23@10), RS 714-0877 (£0.149@20), RS 662-9997 (£0.233@10) 74HC04N Hex inverter                                                                                                                                   
2   74HC05N        74HC05N          IC7, IC255                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        Farnell 1470855 (£0.54), RS 442-921 (£0.52)                                                                                        74HC05 6× open drain inverter                                                                                                                          
7   74HC08N        74HC08N          IC30, IC44, IC48, IC55, IC94, IC136, IC138                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        RS 709-2845 (£0.201@10), Farnell 9665803 (£0.22@10)                                                                                74HC08 4× AND gate                                                                                                                                     
1   74HC14N        74HC14N          IC6                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Farnell 7455513 (£0.133@10), RS 714-0899 (£0.164@20)                                                                               74HC14N Hex inverting Schmitt trigger                                                                                                                  
7   74HC32N        74HC32N          IC29, IC32, IC45, IC51, IC96, IC100, IC113                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        RS 709-3021 (£0.201@10), Farnell 1739939 (£0.27@10)                                                                                74HC32 4× OR gate                                                                                                                                      
6   74HC74N        74HC74N          IC36, IC47, IC63, IC109, IC116, IC253                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Farnell 1013916 (£0.103), RS 714-0975 (£0.15@20)                                                                                                                                                                                                                                          
1   74HC86N        74HC86N          IC31                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              Farnell US 1075957 (£0.169), RS 169-7380 (£0.26)                                                                                                                                                                                                                                          
7   74HC112N       74HC112N         IC46, IC97, IC128, IC130, IC132, IC133, IC134                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     RS 663-1893 (£0.219@10), Farnell 1749804 (£0.39)                                                                                                                                                                                                                                          
8   74HC138N       74HC138N         IC25, IC26, IC65, IC102, IC114, IC115, IC129, IC252                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Farnell US 1318508 (£0.172@10), RS 663-0036 (£0.267@10), Farnell 1826779 (£0.29)                                                   74HC138N 3-to-8 line Decoder                                                                                                                           
1   74HC139N       74HC139N         IC5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Farnell 380556 (£0.35)                                                                                                                                                                                                                                                                    
1   74HC161        4161P            IC12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              Farnell 380600 (£0.48), 380600 (£0.36@10), RS 709-2113 (£0.143@10)                                                                                                                                                                                                                        
13  74HC193N       74HC193N         IC4, IC67, IC68, IC69, IC70, IC75, IC76, IC77, IC78, IC83, IC84, IC85, IC86                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       Farnell 1470793 (£0.34), RS 527-372 (£0.29@25)                                                                                                                                                                                                                                            
2   74HC245N       74HC245N         IC49, IC50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        RS 714-0916 (£0.18@20), RS 169-6113 (£0.38), Farnell 380714 (£0.49)                                                                74HC245 Octal bus transceiver, 3-state                                                                                                                 
2   74HC251N       74HC251N         IC34, IC35                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        Farnell 9591320 (£0.22), Farnell 9591320 (£0.151@10), RS 663-0203 (£0.423@10)                                                                                                                                                                                                             
3   74HC253N       74HC253N         IC3, IC101, IC108                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 Farnell 1753491 (£0.28), RS 709-3046 (£0.147@10)                                                                                   74HC253 Dual 4:1 multiplexer, 3-state                                                                                                                  
4   74HC273N       74HC273N         IC40, IC41, IC56, IC57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Farnell 9591397 (£0.34), RS 714-0925 (£0.175@20)                                                                                                                                                                                                                                          
1   74HC374N       74HC374N         IC37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              RS 714-0931 (£0.191@20), RS 169-6141 (£0.38), Farnell 380763 (£0.57), Farnell 380763 (£0.38@10)                                    74HC374 Octal D-type transparent latch, positive edge triggered                                                                                        
3   74HC540N       74HC540N         IC22, IC23, IC131                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 Farnell US 1163595 (£0.482), Farnell 1753515 (£0.60), Farnell 1753515 (£0.46@10), RS 714-7932 (£0.195@20), RS 443-249 (£0.61)      74HC540N Octal 3-state inverting buffer                                                                                                                
39  74HC541N       74HC541N         IC9, IC10, IC16, IC17, IC18, IC19, IC20, IC21, IC27, IC28, IC38, IC39, IC42, IC43, IC53, IC54, IC58, IC59, IC61, IC62, IC71, IC72, IC73, IC74, IC79, IC80, IC81, IC82, IC87, IC88, IC92, IC93, IC103, IC104, IC125, IC126, IC127, IC137, IC139                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    RS 714-0953 (£0.18@20), Farnell 1470755 (£0.25@10)                                                                                 74HC541N Octal 3-state buffer                                                                                                                          
11  74HC574N       74HC574N         IC98, IC99, IC117, IC118, IC119, IC120, IC121, IC122, IC123, IC124, IC135                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         RS 714-0950 (£0.18@20), Farnell 380830 (£0.42@10)                                                                                  74HC574 8-bit D Flip Flop bus driver                                                                                                                   
1   74HC590N       74HC590N         IC8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Farnell 1652001 (£0.52), RS 709-2523 (£0.236@5)                                                                                    74HC590 8-bit registered binary counter                                                                                                                
4   74HC688N       74HC688N         IC60, IC64, IC89, IC90                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            RS 709-2179 (£0.168@5), Farnell 9591672 (£0.67@10)                                                                                 74HC688 8-bit magnitude/identity comparator                                                                                                            
1   74HCT253N      74HCT253N        IC2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Farnell 1740166 (£0.40)                                                                                                                                                                                                                                                                   
1   100R           R-EU_0204/7      R1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                RS 131-132 (£0.014@10), Farnell 9339043 (£0.011@50)                                                                                100Ω resistor, 0.25W                                                                                                                                   
2   330R           G08R             RN17, RN18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        Farnell 9356975 (£0.30@5)                                                                                                          8×330Ω resistor network                                                                                                                                
5   330R           R-EU_0204/7      R7, R11, R25, R26, R32                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            RS 707-7622 (£0.014@10), Farnell 9339418 (£0.011@50)                                                                               330Ω resistor, 0.25W                                                                                                                                   
4   330R           R-EU_0207/7      R226, R227, R228, R229                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Farnell 9339418 (£0.011@50)                                                                                                                                                                        330Ω, ¼W Resistor                                                                      
1   470R           R-EU_0204/7      R2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                RS 131-211 (£0.014@10), Farnell 9339531 (£0.011@50)                                                                                470Ω resistor, ¼W                                                                                                                                      
1   470R           TRIM_EU-CT6      RV1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Farnell 1227517 (£0.24)                                                                                                            470Ω linear potentiometer                                                                                                                              
1   ATMEGA168      MEGA8-P          IC256                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
4   HOLE           HOLE             H5, H6, H7, H8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    Ignore                                                                                                                                                                                                                                                                                    
1   ISP            AVR_SPI_PRG_6NS  JP30                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              Ignore                                                                                                                                                                                                                                                                                    
13  LED-5MM-GREEN  LED-5MM-GREEN    LED1, LED2, LED3, LED4, LED5, LED6, LED7, LED8, LED9, LED10, LED11, LED12, LED13                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  RS 228-6004 (£0.042), Farnell 1855549 (£0.42)                                                                                      5mm green LED                                                                                                                                          
12  LED-5MM-RED    LED-5MM-RED      LED14, LED15, LED16, LED17, LED18, LED19, LED20, LED21, LED177, LED178, LED179, LED180                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            RS 228-5988 (£0.054@5), RS 228-5988 (£0.042@25), Farnell 1581217 (£0.165)                                                          5mm red LED                                                                                                                                            
1   LM556N         LM556N           IC1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Farnell 9488260 (£1.18), RS 536-0947 (£0.77@10)                                                                                    LM556N Dual timer                                               May replace with 2×555 + 1×decoupling cap                                              
3   MCP23016       MCP23016         IC250, IC251, IC254                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Farnell 1439389 (£1.31), RS (£1.195@2)                                                                                                                                                                                                                                                    
1   SIGNAL-RENAME  SIGNAL-RENAME    X1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Ignore                                                                                                                                                                                                                                                                                    
2   SIGNATUREPLANE SIGNATUREPLANE   U$2, U$3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          Ignore                                                                                                                                                                                                                                                                                    
1   SIGNATURESILK  SIGNATURESILK    U$1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               Ignore                                                                                                                                                                                                                                                                                    
